Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1992950,-,-,-,-1.27,36.82,3,1658,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI
2013,9,24,3,30,14.4,0,0,0
2013,9,24,4,30,14,0,0,0
2013,9,24,5,30,13.700000000000001,0,0,0
2013,9,24,6,30,13.8,0,0,0
2013,9,24,7,30,15,6,0,6
2013,9,24,8,30,17.400000000000002,56,0,56
2013,9,24,9,30,20.1,86,0,86
2013,9,24,10,30,22.1,167,0,167
2013,9,24,11,30,23.400000000000002,192,0,193
2013,9,24,12,30,24.1,223,0,224
2013,9,24,13,30,24.700000000000003,247,0,247
2013,9,24,14,30,24.5,317,1,318
2013,9,24,15,30,24.1,323,6,327
2013,9,24,16,30,23,243,13,250
2013,9,24,17,30,21.5,74,0,74
2013,9,24,18,30,19.8,8,0,8
2013,9,24,19,30,18.8,0,0,0
2013,9,24,20,30,18,0,0,0
2013,9,24,21,30,17.2,0,0,0
2013,9,24,22,30,16.3,0,0,0
2013,9,24,23,30,15.600000000000001,0,0,0
2013,9,25,0,30,15.200000000000001,0,0,0
2013,9,25,1,30,14.9,0,0,0
2013,9,25,2,30,14.700000000000001,0,0,0
2013,9,25,3,30,14.4,0,0,0
2013,9,25,4,30,14.200000000000001,0,0,0
2013,9,25,5,30,14,0,0,0
2013,9,25,6,30,14.3,0,0,0
2013,9,25,7,30,16,7,0,7
2013,9,25,8,30,18.8,61,0,61
2013,9,25,9,30,21.8,198,0,198
2013,9,25,10,30,24,379,7,385
2013,9,25,11,30,25.5,430,7,437
2013,9,25,12,30,26.3,526,68,594
2013,9,25,13,30,26.6,251,696,930
2013,9,25,14,30,26.3,144,866,911
2013,9,25,15,30,25.700000000000003,366,365,635
2013,9,25,16,30,24.700000000000003,290,58,321
2013,9,25,17,30,23.3,87,7,89
2013,9,25,18,30,21.6,4,0,4
2013,9,25,19,30,20.700000000000003,0,0,0
2013,9,25,20,30,19.900000000000002,0,0,0
2013,9,25,21,30,19.200000000000003,0,0,0
2013,9,25,22,30,18.400000000000002,0,0,0
2013,9,25,23,30,17.7,0,0,0
2013,9,26,0,30,17,0,0,0
2013,9,26,1,30,16.3,0,0,0
2013,9,26,2,30,15.9,0,0,0
2013,9,26,3,30,15.600000000000001,0,0,0
2013,9,26,4,30,15.5,0,0,0
2013,9,26,5,30,15.200000000000001,0,0,0
2013,9,26,6,30,15.5,0,0,0
2013,9,26,7,30,17.8,6,0,6
2013,9,26,8,30,20.900000000000002,261,64,291
2013,9,26,9,30,23.6,111,828,673
2013,9,26,10,30,25.400000000000002,455,312,719
2013,9,26,11,30,26.200000000000003,142,898,999
2013,9,26,12,30,26.400000000000002,137,919,1055
2013,9,26,13,30,26.700000000000003,137,911,1026
2013,9,26,14,30,26.700000000000003,462,353,775
2013,9,26,15,30,26,415,100,489
2013,9,26,16,30,25.200000000000003,108,0,108
2013,9,26,17,30,23.900000000000002,34,0,34
2013,9,26,18,30,22.200000000000003,17,1,17
2013,9,26,19,30,21.3,0,0,0
2013,9,26,20,30,20.700000000000003,0,0,0
2013,9,26,21,30,20.1,0,0,0
2013,9,26,22,30,19.400000000000002,0,0,0
2013,9,26,23,30,18.7,0,0,0
2013,9,27,0,30,17.8,0,0,0
2013,9,27,1,30,17.1,0,0,0
2013,9,27,2,30,16.8,0,0,0
2013,9,27,3,30,16.5,0,0,0
2013,9,27,4,30,16.2,0,0,0
2013,9,27,5,30,15.9,0,0,0
2013,9,27,6,30,16.400000000000002,0,0,0
2013,9,27,7,30,18.7,121,71,137
2013,9,27,8,30,21.6,89,730,430
2013,9,27,9,30,24.400000000000002,109,836,678
2013,9,27,10,30,26.400000000000002,125,886,875
2013,9,27,11,30,27.700000000000003,134,912,1006
2013,9,27,12,30,28.400000000000002,530,347,877
2013,9,27,13,30,28.5,113,950,1040
2013,9,27,14,30,28,113,920,926
2013,9,27,15,30,27.3,94,895,750
2013,9,27,16,30,26.3,295,77,336
2013,9,27,17,30,24.6,43,0,43
2013,9,27,18,30,22.5,9,0,9
2013,9,27,19,30,21.400000000000002,0,0,0
2013,9,27,20,30,20.6,0,0,0
2013,9,27,21,30,19.900000000000002,0,0,0
2013,9,27,22,30,19,0,0,0
2013,9,27,23,30,18,0,0,0
2013,9,28,0,30,17.1,0,0,0
2013,9,28,1,30,16.400000000000002,0,0,0
2013,9,28,2,30,16,0,0,0
2013,9,28,3,30,15.8,0,0,0
2013,9,28,4,30,15.600000000000001,0,0,0
2013,9,28,5,30,15.600000000000001,0,0,0
2013,9,28,6,30,15.9,0,0,0
2013,9,28,7,30,17.400000000000002,83,1,83
2013,9,28,8,30,19.900000000000002,262,152,334
2013,9,28,9,30,22.8,94,879,692
2013,9,28,10,30,25.200000000000003,100,935,893
2013,9,28,11,30,26.900000000000002,104,963,1025
2013,9,28,12,30,28,104,974,1077
2013,9,28,13,30,28.700000000000003,103,968,1047
2013,9,28,14,30,28.8,101,944,935
2013,9,28,15,30,28.200000000000003,410,249,592
2013,9,28,16,30,27,277,41,299
2013,9,28,17,30,25.400000000000002,157,23,164
2013,9,28,18,30,22.900000000000002,17,1,17
2013,9,28,19,30,21.6,0,0,0
2013,9,28,20,30,20.700000000000003,0,0,0
2013,9,28,21,30,19.700000000000003,0,0,0
2013,9,28,22,30,18.7,0,0,0
2013,9,28,23,30,17.6,0,0,0
2013,9,29,0,30,16.6,0,0,0
2013,9,29,1,30,16.1,0,0,0
2013,9,29,2,30,15.8,0,0,0
2013,9,29,3,30,15.5,0,0,0
2013,9,29,4,30,15.200000000000001,0,0,0
2013,9,29,5,30,14.9,0,0,0
2013,9,29,6,30,15.200000000000001,0,0,0
2013,9,29,7,30,17.400000000000002,123,82,142
2013,9,29,8,30,20.900000000000002,87,758,443
2013,9,29,9,30,24.200000000000003,103,861,691
2013,9,29,10,30,26.5,116,912,890
2013,9,29,11,30,28.200000000000003,127,935,1021
2013,9,29,12,30,29.3,120,960,1079
2013,9,29,13,30,29.8,557,235,787
2013,9,29,14,30,29.6,469,87,545
2013,9,29,15,30,28.8,381,344,632
2013,9,29,16,30,27.5,295,212,407
2013,9,29,17,30,25.6,49,0,49
2013,9,29,18,30,23,18,3,18
2013,9,29,19,30,21.5,0,0,0
2013,9,29,20,30,20.400000000000002,0,0,0
2013,9,29,21,30,19,0,0,0
2013,9,29,22,30,17.400000000000002,0,0,0
2013,9,29,23,30,16.1,0,0,0
2013,9,30,0,30,15.3,0,0,0
2013,9,30,1,30,14.8,0,0,0
2013,9,30,2,30,14.5,0,0,0
2013,9,30,3,30,14.200000000000001,0,0,0
2013,9,30,4,30,14,0,0,0
2013,9,30,5,30,13.9,0,0,0
2013,9,30,6,30,14.700000000000001,0,0,0
2013,9,30,7,30,17.900000000000002,61,511,177
2013,9,30,8,30,21.5,93,744,443
2013,9,30,9,30,24.3,111,849,692
2013,9,30,10,30,26.5,123,906,892
2013,9,30,11,30,28.200000000000003,128,939,1026
2013,9,30,12,30,29.400000000000002,128,953,1080
2013,9,30,13,30,30,127,947,1049
2013,9,30,14,30,30,123,921,936
2013,9,30,15,30,29.3,398,298,616
2013,9,30,16,30,28,94,792,513
2013,9,30,17,30,26,134,7,136
2013,9,30,18,30,23.3,16,101,20
2013,9,30,19,30,21.8,0,0,0
2013,9,30,20,30,20.700000000000003,0,0,0
2013,9,30,21,30,19.6,0,0,0
2013,9,30,22,30,18.400000000000002,0,0,0
2013,9,30,23,30,17.3,0,0,0
2014,10,1,0,30,16.8,0,0,0
2014,10,1,1,30,16.6,0,0,0
2014,10,1,2,30,16.3,0,0,0
2014,10,1,3,30,16.1,0,0,0
2014,10,1,4,30,16,0,0,0
2014,10,1,5,30,15.9,0,0,0
2014,10,1,6,30,16.2,0,0,0
2014,10,1,7,30,18.2,57,0,57
2014,10,1,8,30,21.700000000000003,182,3,183
2014,10,1,9,30,24.700000000000003,262,1,263
2014,10,1,10,30,26.6,262,0,263
2014,10,1,11,30,27.900000000000002,520,167,679
2014,10,1,12,30,28.700000000000003,146,913,1058
2014,10,1,13,30,28.900000000000002,146,905,1026
2014,10,1,14,30,28.6,140,877,913
2014,10,1,15,30,28,118,845,734
2014,10,1,16,30,26.700000000000003,102,752,499
2014,10,1,17,30,25.200000000000003,135,8,137
2014,10,1,18,30,23.6,16,2,16
2014,10,1,19,30,22.400000000000002,0,0,0
2014,10,1,20,30,21.400000000000002,0,0,0
2014,10,1,21,30,20.5,0,0,0
2014,10,1,22,30,19.700000000000003,0,0,0
2014,10,1,23,30,19.1,0,0,0
2014,10,2,0,30,18.5,0,0,0
2014,10,2,1,30,18.1,0,0,0
2014,10,2,2,30,17.7,0,0,0
2014,10,2,3,30,17.400000000000002,0,0,0
2014,10,2,4,30,17.1,0,0,0
2014,10,2,5,30,16.900000000000002,0,0,0
2014,10,2,6,30,17.2,0,0,0
2014,10,2,7,30,19.1,52,550,179
2014,10,2,8,30,22.1,76,775,443
2014,10,2,9,30,25,91,872,687
2014,10,2,10,30,27.200000000000003,103,920,885
2014,10,2,11,30,28.6,115,938,1012
2014,10,2,12,30,29.200000000000003,233,705,937
2014,10,2,13,30,29.200000000000003,120,938,1032
2014,10,2,14,30,28.8,447,80,517
2014,10,2,15,30,28.1,291,2,292
2014,10,2,16,30,27.1,25,0,25
2014,10,2,17,30,25.6,97,0,97
2014,10,2,18,30,23.8,9,0,9
2014,10,2,19,30,22.700000000000003,0,0,0
2014,10,2,20,30,21.8,0,0,0
2014,10,2,21,30,20.900000000000002,0,0,0
2014,10,2,22,30,20,0,0,0
2014,10,2,23,30,19.1,0,0,0
2014,10,3,0,30,18.3,0,0,0
2014,10,3,1,30,17.7,0,0,0
2014,10,3,2,30,17.2,0,0,0
2014,10,3,3,30,16.900000000000002,0,0,0
2014,10,3,4,30,16.7,0,0,0
2014,10,3,5,30,16.5,0,0,0
2014,10,3,6,30,16.7,0,0,0
2014,10,3,7,30,17.900000000000002,6,0,6
2014,10,3,8,30,20.1,245,34,261
2014,10,3,9,30,22.5,97,0,97
2014,10,3,10,30,24.5,418,39,451
2014,10,3,11,30,25.900000000000002,536,252,776
2014,10,3,12,30,26.700000000000003,571,231,801
2014,10,3,13,30,27,485,39,522
2014,10,3,14,30,26.8,222,0,222
2014,10,3,15,30,26,207,5,211
2014,10,3,16,30,25,181,13,188
2014,10,3,17,30,23.6,26,0,26
2014,10,3,18,30,22,6,0,6
2014,10,3,19,30,21,0,0,0
2014,10,3,20,30,20.200000000000003,0,0,0
2014,10,3,21,30,19.6,0,0,0
2014,10,3,22,30,18.8,0,0,0
2014,10,3,23,30,17.900000000000002,0,0,0
2014,10,4,0,30,16.7,0,0,0
2014,10,4,1,30,15.700000000000001,0,0,0
2014,10,4,2,30,15.200000000000001,0,0,0
2014,10,4,3,30,15,0,0,0
2014,10,4,4,30,15,0,0,0
2014,10,4,5,30,15,0,0,0
2014,10,4,6,30,15.4,0,0,0
2014,10,4,7,30,16.8,7,0,7
2014,10,4,8,30,19.3,73,0,73
2014,10,4,9,30,22.1,213,0,214
2014,10,4,10,30,24.400000000000002,438,74,501
2014,10,4,11,30,26,509,110,614
2014,10,4,12,30,27,502,41,543
2014,10,4,13,30,27.3,163,878,1016
2014,10,4,14,30,26.8,154,853,904
2014,10,4,15,30,26.3,423,151,533
2014,10,4,16,30,25.5,287,205,394
2014,10,4,17,30,24,126,1,126
2014,10,4,18,30,22.1,6,0,6
2014,10,4,19,30,20.8,0,0,0
2014,10,4,20,30,19.6,0,0,0
2014,10,4,21,30,18.400000000000002,0,0,0
2014,10,4,22,30,17.2,0,0,0
2014,10,4,23,30,16.3,0,0,0
2014,10,5,0,30,15.9,0,0,0
2014,10,5,1,30,15.5,0,0,0
2014,10,5,2,30,15.200000000000001,0,0,0
2014,10,5,3,30,15,0,0,0
2014,10,5,4,30,14.8,0,0,0
2014,10,5,5,30,14.600000000000001,0,0,0
2014,10,5,6,30,14.9,0,0,0
2014,10,5,7,30,16.7,31,0,31
2014,10,5,8,30,19.6,129,0,129
2014,10,5,9,30,22.700000000000003,330,30,351
2014,10,5,10,30,25.200000000000003,339,2,341
2014,10,5,11,30,27,490,70,557
2014,10,5,12,30,27.900000000000002,546,312,857
2014,10,5,13,30,28.200000000000003,531,199,724
2014,10,5,14,30,27.8,457,96,541
2014,10,5,15,30,27,406,188,543
2014,10,5,16,30,25.700000000000003,292,92,339
2014,10,5,17,30,23.8,103,2,103
2014,10,5,18,30,21.700000000000003,7,0,7
2014,10,5,19,30,20.1,0,0,0
2014,10,5,20,30,19,0,0,0
2014,10,5,21,30,18.2,0,0,0
2014,10,5,22,30,17.7,0,0,0
2014,10,5,23,30,17.1,0,0,0
2014,10,6,0,30,16.400000000000002,0,0,0
2014,10,6,1,30,15.700000000000001,0,0,0
2014,10,6,2,30,15.3,0,0,0
2014,10,6,3,30,14.9,0,0,0
2014,10,6,4,30,14.700000000000001,0,0,0
2014,10,6,5,30,14.4,0,0,0
2014,10,6,6,30,14.5,0,0,0
2014,10,6,7,30,15.9,125,32,133
2014,10,6,8,30,18.400000000000002,267,72,301
2014,10,6,9,30,21.400000000000002,384,117,465
2014,10,6,10,30,24,432,118,533
2014,10,6,11,30,26.200000000000003,527,206,724
2014,10,6,12,30,27.8,87,1015,1099
2014,10,6,13,30,28.6,84,1015,1068
2014,10,6,14,30,28.700000000000003,495,207,676
2014,10,6,15,30,27.8,74,958,768
2014,10,6,16,30,26.3,297,131,366
2014,10,6,17,30,24.1,48,732,256
2014,10,6,18,30,21.400000000000002,11,0,11
2014,10,6,19,30,19.700000000000003,0,0,0
2014,10,6,20,30,18.7,0,0,0
2014,10,6,21,30,17.5,0,0,0
2014,10,6,22,30,16.6,0,0,0
2014,10,6,23,30,16.2,0,0,0
2014,10,7,0,30,16.1,0,0,0
2014,10,7,1,30,16.1,0,0,0
2014,10,7,2,30,16,0,0,0
2014,10,7,3,30,15.700000000000001,0,0,0
2014,10,7,4,30,15.4,0,0,0
2014,10,7,5,30,15,0,0,0
2014,10,7,6,30,15,0,0,0
2014,10,7,7,30,16.400000000000002,7,0,7
2014,10,7,8,30,18.8,78,0,78
2014,10,7,9,30,21.700000000000003,373,109,449
2014,10,7,10,30,24.3,307,1,308
2014,10,7,11,30,26.3,306,1,307
2014,10,7,12,30,27.5,507,102,609
2014,10,7,13,30,28,497,159,651
2014,10,7,14,30,27.900000000000002,440,373,767
2014,10,7,15,30,27.1,402,151,511
2014,10,7,16,30,25.700000000000003,289,102,343
2014,10,7,17,30,23.6,70,0,70
2014,10,7,18,30,21.3,13,171,18
2014,10,7,19,30,19.8,0,0,0
2014,10,7,20,30,18.7,0,0,0
2014,10,7,21,30,18,0,0,0
2014,10,7,22,30,17.5,0,0,0
2014,10,7,23,30,17,0,0,0
2014,10,8,0,30,16.5,0,0,0
2014,10,8,1,30,16,0,0,0
2014,10,8,2,30,15.600000000000001,0,0,0
2014,10,8,3,30,15.200000000000001,0,0,0
2014,10,8,4,30,14.8,0,0,0
2014,10,8,5,30,14.4,0,0,0
2014,10,8,6,30,14.600000000000001,0,0,0
2014,10,8,7,30,16.400000000000002,34,0,34
2014,10,8,8,30,19.400000000000002,119,0,119
2014,10,8,9,30,22.700000000000003,174,0,174
2014,10,8,10,30,25.200000000000003,261,0,262
2014,10,8,11,30,27.1,425,7,432
2014,10,8,12,30,28.400000000000002,86,1000,1083
2014,10,8,13,30,29,85,996,1049
2014,10,8,14,30,29,81,976,935
2014,10,8,15,30,28.5,400,203,546
2014,10,8,16,30,27.200000000000003,290,126,355
2014,10,8,17,30,25.3,149,126,184
2014,10,8,18,30,23,8,0,8
2014,10,8,19,30,21.3,0,0,0
2014,10,8,20,30,20.1,0,0,0
2014,10,8,21,30,19.200000000000003,0,0,0
2014,10,8,22,30,18.400000000000002,0,0,0
2014,10,8,23,30,17.6,0,0,0
2014,10,9,0,30,17.1,0,0,0
2014,10,9,1,30,16.7,0,0,0
2014,10,9,2,30,16.400000000000002,0,0,0
2014,10,9,3,30,16.2,0,0,0
2014,10,9,4,30,15.8,0,0,0
2014,10,9,5,30,15.4,0,0,0
2014,10,9,6,30,15.600000000000001,0,0,0
2014,10,9,7,30,17.3,58,0,57
2014,10,9,8,30,20.200000000000003,232,27,245
2014,10,9,9,30,23.8,391,205,533
2014,10,9,10,30,26.400000000000002,80,994,927
2014,10,9,11,30,28.400000000000002,83,1018,1056
2014,10,9,12,30,29.8,81,1030,1106
2014,10,9,13,30,30.5,538,290,819
2014,10,9,14,30,30.6,463,345,764
2014,10,9,15,30,29.900000000000002,413,184,545
2014,10,9,16,30,28.400000000000002,65,881,522
2014,10,9,17,30,26,49,720,251
2014,10,9,18,30,23,12,202,18
2014,10,9,19,30,21,0,0,0
2014,10,9,20,30,19.8,0,0,0
2014,10,9,21,30,18.7,0,0,0
2014,10,9,22,30,17.6,0,0,0
2014,10,9,23,30,16.8,0,0,0
2014,10,10,0,30,16.5,0,0,0
2014,10,10,1,30,16.3,0,0,0
2014,10,10,2,30,16.1,0,0,0
2014,10,10,3,30,15.9,0,0,0
2014,10,10,4,30,15.5,0,0,0
2014,10,10,5,30,15.200000000000001,0,0,0
2014,10,10,6,30,15.5,0,0,0
2014,10,10,7,30,17.400000000000002,60,0,60
2014,10,10,8,30,20.5,64,856,476
2014,10,10,9,30,23.8,74,941,724
2014,10,10,10,30,26.200000000000003,81,985,920
2014,10,10,11,30,28,534,247,770
2014,10,10,12,30,29.3,87,1014,1097
2014,10,10,13,30,29.8,540,237,769
2014,10,10,14,30,29.700000000000003,488,235,693
2014,10,10,15,30,28.900000000000002,400,125,490
2014,10,10,16,30,27.5,288,82,330
2014,10,10,17,30,25.400000000000002,113,5,115
2014,10,10,18,30,23.3,10,0,10
2014,10,10,19,30,22,0,0,0
2014,10,10,20,30,20.8,0,0,0
2014,10,10,21,30,19.400000000000002,0,0,0
2014,10,10,22,30,18.1,0,0,0
2014,10,10,23,30,17.2,0,0,0
2014,10,11,0,30,16.7,0,0,0
2014,10,11,1,30,16.5,0,0,0
2014,10,11,2,30,16.3,0,0,0
2014,10,11,3,30,16,0,0,0
2014,10,11,4,30,15.700000000000001,0,0,0
2014,10,11,5,30,15.4,0,0,0
2014,10,11,6,30,15.600000000000001,0,0,0
2014,10,11,7,30,17.2,41,706,212
2014,10,11,8,30,19.700000000000003,56,890,485
2014,10,11,9,30,22.8,64,970,734
2014,10,11,10,30,25.3,69,1014,933
2014,10,11,11,30,27.400000000000002,72,1035,1061
2014,10,11,12,30,28.8,74,1044,1113
2014,10,11,13,30,29.6,75,1037,1077
2014,10,11,14,30,29.8,73,1017,960
2014,10,11,15,30,29.200000000000003,74,965,767
2014,10,11,16,30,27.8,66,887,523
2014,10,11,17,30,25.400000000000002,50,712,248
2014,10,11,18,30,22.3,12,177,16
2014,10,11,19,30,20.5,0,0,0
2014,10,11,20,30,19.5,0,0,0
2014,10,11,21,30,18.3,0,0,0
2014,10,11,22,30,17.1,0,0,0
2014,10,11,23,30,15.8,0,0,0
2014,10,12,0,30,14.8,0,0,0
2014,10,12,1,30,14.3,0,0,0
2014,10,12,2,30,14,0,0,0
2014,10,12,3,30,13.8,0,0,0
2014,10,12,4,30,13.600000000000001,0,0,0
2014,10,12,5,30,13.3,0,0,0
2014,10,12,6,30,13.4,0,0,0
2014,10,12,7,30,15.4,132,84,153
2014,10,12,8,30,18.900000000000002,237,325,394
2014,10,12,9,30,22.5,190,706,677
2014,10,12,10,30,25.5,224,719,837
2014,10,12,11,30,27.700000000000003,85,1018,1057
2014,10,12,12,30,29.200000000000003,179,833,1007
2014,10,12,13,30,30,180,816,967
2014,10,12,14,30,30,260,631,809
2014,10,12,15,30,29.400000000000002,224,599,654
2014,10,12,16,30,27.900000000000002,203,425,422
2014,10,12,17,30,25.700000000000003,120,278,198
2014,10,12,18,30,23,8,0,8
2014,10,12,19,30,21.1,0,0,0
2014,10,12,20,30,19.900000000000002,0,0,0
2014,10,12,21,30,18.900000000000002,0,0,0
2014,10,12,22,30,17.900000000000002,0,0,0
2014,10,12,23,30,16.900000000000002,0,0,0
2014,10,13,0,30,16.2,0,0,0
2014,10,13,1,30,15.8,0,0,0
2014,10,13,2,30,15.600000000000001,0,0,0
2014,10,13,3,30,15.4,0,0,0
2014,10,13,4,30,15.100000000000001,0,0,0
2014,10,13,5,30,14.8,0,0,0
2014,10,13,6,30,14.8,0,0,0
2014,10,13,7,30,16.3,28,0,28
2014,10,13,8,30,19.200000000000003,214,14,221
2014,10,13,9,30,22.6,372,92,435
2014,10,13,10,30,25.400000000000002,475,176,625
2014,10,13,11,30,27.5,528,210,729
2014,10,13,12,30,28.8,540,214,752
2014,10,13,13,30,29.3,498,170,662
2014,10,13,14,30,29.200000000000003,472,165,616
2014,10,13,15,30,28.400000000000002,300,331,537
2014,10,13,16,30,27.1,151,627,473
2014,10,13,17,30,25.200000000000003,107,24,113
2014,10,13,18,30,23.200000000000003,10,1,10
2014,10,13,19,30,21.900000000000002,0,0,0
2014,10,13,20,30,20.700000000000003,0,0,0
2014,10,13,21,30,19.5,0,0,0
2014,10,13,22,30,18.400000000000002,0,0,0
2014,10,13,23,30,17.7,0,0,0
2014,10,14,0,30,17.400000000000002,0,0,0
2014,10,14,1,30,17.1,0,0,0
2014,10,14,2,30,16.8,0,0,0
2014,10,14,3,30,16.400000000000002,0,0,0
2014,10,14,4,30,16.1,0,0,0
2014,10,14,5,30,15.700000000000001,0,0,0
2014,10,14,6,30,15.9,0,0,0
2014,10,14,7,30,17.6,23,0,23
2014,10,14,8,30,21,229,26,241
2014,10,14,9,30,24.400000000000002,394,109,469
2014,10,14,10,30,26.700000000000003,79,973,909
2014,10,14,11,30,28.5,83,996,1034
2014,10,14,12,30,29.700000000000003,85,1000,1078
2014,10,14,13,30,30.1,526,227,744
2014,10,14,14,30,29.700000000000003,469,163,611
2014,10,14,15,30,28.5,369,84,429
2014,10,14,16,30,26.8,202,1,203
2014,10,14,17,30,25,109,24,116
2014,10,14,18,30,23.3,2,0,2
2014,10,14,19,30,22,0,0,0
2014,10,14,20,30,21,0,0,0
2014,10,14,21,30,20,0,0,0
2014,10,14,22,30,18.8,0,0,0
2014,10,14,23,30,17.6,0,0,0
2014,10,15,0,30,16.8,0,0,0
2014,10,15,1,30,16.400000000000002,0,0,0
2014,10,15,2,30,16.3,0,0,0
2014,10,15,3,30,16.2,0,0,0
2014,10,15,4,30,16.1,0,0,0
2014,10,15,5,30,16.1,0,0,0
2014,10,15,6,30,16.400000000000002,0,0,0
2014,10,15,7,30,17.5,134,89,155
2014,10,15,8,30,19.400000000000002,266,179,353
2014,10,15,9,30,21.5,110,842,692
2014,10,15,10,30,23.400000000000002,122,894,883
2014,10,15,11,30,24.8,133,915,1005
2014,10,15,12,30,25.3,544,192,735
2014,10,15,13,30,25.400000000000002,287,647,910
2014,10,15,14,30,25,467,130,580
2014,10,15,15,30,24.200000000000003,231,642,689
2014,10,15,16,30,23.1,282,54,310
2014,10,15,17,30,21.8,144,161,188
2014,10,15,18,30,20.400000000000002,3,0,3
2014,10,15,19,30,19.5,0,0,0
2014,10,15,20,30,18.8,0,0,0
2014,10,15,21,30,18.3,0,0,0
2014,10,15,22,30,17.900000000000002,0,0,0
2014,10,15,23,30,17.5,0,0,0
2014,10,16,0,30,17,0,0,0
2014,10,16,1,30,16.6,0,0,0
2014,10,16,2,30,16.3,0,0,0
2014,10,16,3,30,16.1,0,0,0
2014,10,16,4,30,15.9,0,0,0
2014,10,16,5,30,15.8,0,0,0
2014,10,16,6,30,16.1,0,0,0
2014,10,16,7,30,17.400000000000002,66,516,193
2014,10,16,8,30,19.3,97,731,452
2014,10,16,9,30,21.400000000000002,118,829,692
2014,10,16,10,30,23.400000000000002,137,875,882
2014,10,16,11,30,25.1,147,900,1006
2014,10,16,12,30,26.5,246,722,961
2014,10,16,13,30,27.3,153,896,1014
2014,10,16,14,30,27.1,387,361,700
2014,10,16,15,30,26.3,324,278,522
2014,10,16,16,30,24.900000000000002,56,0,56
2014,10,16,17,30,23.1,104,13,108
2014,10,16,18,30,21.1,2,0,2
2014,10,16,19,30,19.700000000000003,0,0,0
2014,10,16,20,30,18.900000000000002,0,0,0
2014,10,16,21,30,18.3,0,0,0
2014,10,16,22,30,17.8,0,0,0
2014,10,16,23,30,17.3,0,0,0
2014,10,17,0,30,16.900000000000002,0,0,0
2014,10,17,1,30,16.6,0,0,0
2014,10,17,2,30,16.400000000000002,0,0,0
2014,10,17,3,30,16.2,0,0,0
2014,10,17,4,30,16,0,0,0
2014,10,17,5,30,15.8,0,0,0
2014,10,17,6,30,16.3,0,0,0
2014,10,17,7,30,18.8,34,0,34
2014,10,17,8,30,21.700000000000003,265,203,363
2014,10,17,9,30,24.1,368,299,575
2014,10,17,10,30,25.900000000000002,445,358,751
2014,10,17,11,30,26.900000000000002,177,811,950
2014,10,17,12,30,27.400000000000002,313,638,944
2014,10,17,13,30,27.700000000000003,358,446,786
2014,10,17,14,30,28,317,12,328
2014,10,17,15,30,27.700000000000003,291,32,314
2014,10,17,16,30,26.700000000000003,38,0,39
2014,10,17,17,30,24.8,6,0,6
2014,10,17,18,30,22.400000000000002,2,0,2
2014,10,17,19,30,20.8,0,0,0
2014,10,17,20,30,19.8,0,0,0
2014,10,17,21,30,18.8,0,0,0
2014,10,17,22,30,18,0,0,0
2014,10,17,23,30,17.3,0,0,0
2014,10,18,0,30,16.7,0,0,0
2014,10,18,1,30,16,0,0,0
2014,10,18,2,30,15.4,0,0,0
2014,10,18,3,30,15.100000000000001,0,0,0
2014,10,18,4,30,14.9,0,0,0
2014,10,18,5,30,14.9,0,0,0
2014,10,18,6,30,15.3,0,0,0
2014,10,18,7,30,17.1,57,0,57
2014,10,18,8,30,19.8,179,2,180
2014,10,18,9,30,22.5,215,0,216
2014,10,18,10,30,24.8,348,3,350
2014,10,18,11,30,26.5,346,1,347
2014,10,18,12,30,27.700000000000003,526,184,708
2014,10,18,13,30,28.3,507,343,836
2014,10,18,14,30,28.400000000000002,93,959,921
2014,10,18,15,30,27.700000000000003,404,184,535
2014,10,18,16,30,26.400000000000002,287,141,359
2014,10,18,17,30,24.5,8,0,8
2014,10,18,18,30,22.3,2,0,2
2014,10,18,19,30,20.8,0,0,0
2014,10,18,20,30,19.700000000000003,0,0,0
2014,10,18,21,30,18.8,0,0,0
2014,10,18,22,30,18,0,0,0
2014,10,18,23,30,17.2,0,0,0
2014,10,19,0,30,16.8,0,0,0
2014,10,19,1,30,16.7,0,0,0
2014,10,19,2,30,16.6,0,0,0
2014,10,19,3,30,16.6,0,0,0
2014,10,19,4,30,16.5,0,0,0
2014,10,19,5,30,16.400000000000002,0,0,0
